id,title,content,source_url,major_category,middle_category,supplier_name,amount,currency,province,city,contact_name,email,phone_number,event_time,min_order,unit,supplier_address,created_at,updated_at
1,强森 冷挤压钢筋套筒 45号钢内外直螺纹建筑钢筋连接套筒 钢筋接头,产品特性：45#钢; 表面处理 抛光; 公称直径 37; 长度 62mm; 适用范围 建筑配件。,https://b2b.baidu.com/land?id=d0933c02cd2359412983d19f157b910110,手动工具,套筒,邯郸市强森紧固件制造有限公司,0.62,人民币:元,河北省,邯郸市,武云飞,1203110876@qq.com,13131027275,2025-07-22,1.0,件起,河北省邯郸市永年区飞宇螺丝大世界8排B19,2026-07-28 15:09:27,2026-08-04 11:02:28
18372,螺耐斯 24CC 点胶泵 AB灌胶 打胶机 兼容多种材质,产品特性：油漆; 成分 由甲基丙烯酸酯类/乙烯基甲基苯混合; 介质粘度 动态（室温）＞741mpa.s(＞741cp); 精度 重复精度±1％; 流量范围 1.6-15.5L/H。,https://b2b.baidu.com/land?id=02ff592f221f8a9535db9099e82bf9e110,服装加工设备,点胶机,武汉螺耐斯环保设备有限公司,6881.00,人民币:元,湖北省,武汉市,熊小姐,13225755@qq.com,13396086395,2025-07-23,1.0,个,湖北省武汉市蔡甸区螺耐斯环保设备有限公司4号厂房,2026-07-28 15:09:27,2026-08-04 11:02:28
18373,单液螺杆阀NMV-S600 低粘液体热熔胶螺杆点胶阀 可实现高精度点胶,产品特性：支持加工定制 是; 用途范围 点胶作业的设备; 作业方式 点胶、涂胶、灌胶等; 电机驱动 松下电机; 流速 0~72ml/mm。,https://b2b.baidu.com/land?id=1db4340a69a1b24a7034ceea0b35ce5e10,服装加工设备,点胶机,诺感自动化科技（上海）有限公司,1.28,人民币:元,上海市,上海市,赵经理,342123557@qq.com,18261687448,2025-07-23,1.0,件,上海市嘉定区联东U谷93号楼501,2026-07-28 15:09:27,2026-08-04 11:02:28
18374,精驰视觉自 动点胶机胶路检测高精密自动喷射点 胶机桌面式打胶设备,产品特性：支持加工定制 是; 功率 350W; 空气源 0.2-0.6MPA; 吐出量 0.01ml; 吐出时间调节 1s。,https://b2b.baidu.com/land?id=9a76d1ae75062a64835e2ea708157c0b10,服装加工设备,点胶机,深圳市精驰自动化科技有限公司,2580.00,人民币:元,广东省,深圳市,陈经理,2225702737@qq.com,15876437186,2025-07-23,1.0,台,广东省深圳市光明区金安大厦-B栋8楼,2026-07-28 15:09:27,2026-08-04 11:02:28
18375,批量供应 注塑点胶电热干燥机 工业用塑料烘烤箱,产品特性：支持加工定制 是; 操作方式 连续式; 干燥介质 空气热传递; 干燥能力 快速烘烤; 功率 6kwW。,https://b2b.baidu.com/land?id=72cdb70ae82d0bcf25d18d4397788f6710,服装加工设备,点胶机,东莞市新远大机械设备有限公司,1.72,人民币:元,广东省,东莞市,姚希,276856149@qq.com,13694993329,2025-07-23,1.0,台,广东省东莞市曹乐吓角村铁路南世成工业园,2026-07-28 15:09:27,2026-08-04 11:02:28
18376,硅胶点胶机 全自动双工位2.6L密封胶打胶机四轴桌面式定量点胶设备,产品特性：支持加工定制 是; 功率 350W; 空气源 0.2-0.6MPA; 吐出量 0.01ml; 吐出时间调节 1s。,https://b2b.baidu.com/land?id=07efddf3b3ee187d08dea202f1f7c82a10,服装加工设备,点胶机,广东飞普越自动化设备有限公司,1.18,人民币:元,广东省,东莞市,易先生,Grrrfcu@163.com,17727687968,2025-07-23,1.0,台,广东省东莞市广东飞普越自动化设备有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
18377,博贝AB胶自动点胶机双平台点胶设备厂家定位精准智能断胶出胶均匀,产品特性：支持加工定制 是; 功率 500W; 空气源 气泵; 吐出量 0.01ml; 吐出时间调节 1s。,https://b2b.baidu.com/land?id=fd931e5e515659bcd1ccf9041321126410,服装加工设备,点胶机,东莞市博贝自动化科技有限公司,800.00,人民币:元,广东省,东莞市,杨国锋,mishaxu@bbamachine.com,18617279323,2025-07-23,1.0,台,广东省东莞市东莞市博贝自动化科技有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
18378,达立诚MY-6200L高粘度AB硅胶点胶机压盘泵玻璃胶注胶机双液打胶机,产品特性：500W; 空气源 空压机; 吐出时间调节 999s; 加工定制 是; 型号 MY-6200L,https://b2b.baidu.com/land?id=acd25bb54ea76bf20a6c43c2218cc80b10,服装加工设备,点胶机,深圳市达立诚塑胶五金制品有限公司,3500.00,人民币:元,,,,,,2025-07-23,1.0,台,,2026-07-28 15:09:27,2026-08-04 11:02:28
18379,无尘卷轴布LCD端子专用超细纤维点胶机吸油吸水工业擦拭布可定制,产品特性：卷轴无尘布; 材质 超细纤维; 颜色 白色; 加工定制 支持; 是否进口 否。,https://b2b.baidu.com/land?id=a0a768b3136eb23edfcc9b108c37a62710,服装加工设备,点胶机,苏州百纳防静电制品有限公司,10.00,人民币:元,江苏省,苏州市,金露,958657344@qq.com,13405012521,2025-07-23,1.0,件起,江苏省苏州市吴中区苏州百纳防静电制品有限公司A栋2楼,2026-07-28 15:09:27,2026-08-04 11:02:28
18380,Ceimin品牌旋转往复轴用泛塞密封圈 点胶阀泛塞封 厂家研发定制生产,产品特性：PTFE/PEEK/UPE; 类别 密封圈; 数量 9999; 适用范围 旋转轴用; 产地 宁波。,https://b2b.baidu.com/land?id=3e2361ad6f26521a5d4f882c8b23c7d410,服装加工设备,点胶机,宁波辰铭密封件制造有限公司,15.00,人民币:元,浙江省,宁波市,赵海洋,sales@chenmingseal.com,13906628708,2025-07-23,1.0,个,浙江省宁波市鄞州区宁波美诺华医药科技有限公司-北门6 幢,2026-07-28 15:09:27,2026-08-04 11:02:28
18381,迈克多 快拆阀 导银浆阀 300CC 大胶量 DV3280 精密压电点胶阀,产品特性：支持加工定制 否; 软件矫正行程 重复精度99％; 非接触高速喷射次数 1500次/秒; 产品优势 超微点、高精密、适用高粘度胶粘剂等; 最小喷射量 0.0005微升。,https://b2b.baidu.com/land?id=49f32021b76329d570a55e3b1f47a7ee10,服装加工设备,点胶机,迈克多纳米位移技术（厦门）有限公司,5.50,人民币:元,福建省,厦门市,刘晓康,mykrodot_lxk@163.com,18106981287,2025-07-23,1.0,套,福建省厦门市集美区厦门软件园三期C区厦门市软件园三期溪西山尾路3号,2026-07-28 15:09:27,2026-08-04 11:02:28
18382,嘉恒 三轴全自动点胶机 331针筒桌面式uv胶涂胶机LED灯自动打胶机,产品特性：380（W）W; 空气源 全自动; 吐出时间调节 0.01（S）s; 订货号 011; 加工定制 是。,https://b2b.baidu.com/land?id=b3af9b6e375f525cd327a168b5f1494c10,服装加工设备,点胶机,深圳市嘉恒智能设备有限公司,800.00,人民币:元,深圳市,深圳市,刘先生,15013502599@139.com,19925308826,2025-07-23,1.0,件,深圳市宝安区松岗街道江边社区二工业区19栋301,2026-07-28 15:09:27,2026-08-04 11:02:28
18383,全自动点胶机 支持双工位点胶点漆滴胶 多阀体同时上色 源头工厂,产品特性：支持加工定制 是; 功率 220W; 吐出时间调节 0.5s; 用途范围 点胶 喷胶 滴胶 点漆 上色; 自动化程度 全自动。,https://b2b.baidu.com/land?id=9b9ab90dd0b48d5741ef8455049b44e410,服装加工设备,点胶机,深圳市莱斯诺科技有限公司,9.80,人民币:元,广东省,深圳市,杨经理,915276107@qq.com,18923406224,2025-07-23,1.0,台,广东省深圳市龙华区易汇产业园B栋2-3楼,2026-07-28 15:09:27,2026-08-04 11:02:28
18384,【远犇】无铅环保针筒点胶激光焊接锡膏，SAC305,产品特性：进口 否; 重量 0.01kg; 粘度 70±20; 熔点 217; 颗粒度 4#/5#/6#/7#。,https://b2b.baidu.com/land?id=fd6c17c0605ad8711f6c98d7eae553c710,服装加工设备,点胶机,东莞市远犇科技有限公司,128.00,人民币:元,广东省,东莞市,郭先生,yuanben2@foxmail.com,13532536477,2025-07-23,1.0,支,广东省东莞市清溪镇钟千路16号1号楼201室,2026-07-28 15:09:27,2026-08-04 11:02:28
18385,自动点胶机 双液螺杆阀涂胶机 新能源汽车发动机点胶设备,产品特性：支持加工定制 是; 功率 1.5W; 空气源 无; 吐出量 0.01ml; 自动化类型 全自动。,https://b2b.baidu.com/land?id=57f3d6ff1d8ffedcf87d5ffba2e8858510,服装加工设备,点胶机,苏州名麦自动化设备有限公司,1.00,人民币:元,江苏省,苏州市,麦彩玲,cfw0815@163.com,18913102242,2025-07-23,1.0,台,江苏省苏州市吴中区恒玺众创空间2层223A室,2026-07-28 15:09:27,2026-08-04 11:02:28
18386,304不锈钢沉头十字CD纹点胶螺钉M2防松涂胶笔记本小螺丝,产品特性：直径 2 mm; 长度 4mm; 材质 304不锈钢; 适用范围 笔记本电脑、IPad、手机等电子设备; 产地 深圳,https://b2b.baidu.com/land?id=abfd6085ac7939da20cf62a1cd381ed610,服装加工设备,点胶机,深圳市正达盛科技有限公司,0.20,人民币:元,,,刘经理,937661020@qq.com,13537779452,2025-07-23,1.0,件起,联盛路16号101,2026-07-28 15:09:27,2026-08-04 11:02:28
18387,XBL-5B（5公斤触摸屏热熔胶机） 小型涂胶机 热熔胶上胶机,产品特性：220V; 工作温度 180℃; 功率 2000W; 溶胶速度 5kg/h; 溶筒容量 5L。,https://b2b.baidu.com/land?id=774b72ca2f4f75666c9f4e66b7159b2810,服装加工设备,点胶机,苏州鑫比利热熔胶机械设备有限公司,8800.00,人民币:元,苏州市,苏州市,孟云飞,13913586125@163.com,13913586125,2025-07-23,1.0,台,苏州市苏州市相城区太平镇金泰路力达电器院内1号楼,2026-07-28 15:09:27,2026-08-04 11:02:28
18388,手工焊锡烟雾净化，生产线废气处理，擦拭、点胶异味净化,产品特性：电脑灰; 风量 200m³/j; 功率 135w; 电源 220V，50hz; 风压 3200Pa。,https://b2b.baidu.com/land?id=b6013103d3c14ba5cdfe74e29cdb99eb10,服装加工设备,点胶机,深圳市申瑞实业有限公司,2850.00,人民币:元,广东省,深圳市,宋女士,song@sr-aircleaner.com,18926476438,2025-07-23,1.0,台,广东省深圳市龙岗区深圳市申瑞实业有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
18389,导热凝胶 不固化耐高温有机硅凝胶 手动自动点胶,产品特性：名称 单组份导热凝胶; 用途范围 需散热处; 适用场景 需散热处; 功能 具有比超软导热硅胶垫片更优越的应力应变值，可自动电胶涂覆，适用于厚度较大的散热模组或元器件; 规格 齐全。,https://b2b.baidu.com/land?id=2195c20774df6bc2275f85f59eacbd1510,服装加工设备,点胶机,广州市联谷粘合剂有限公司,50.00,人民币:元,广东广州市,广东广州市,李经理,link_glue@126.com,18078807466,2025-07-23,1.0,件,广东广州市,2026-07-28 15:09:27,2026-08-04 11:02:28
18390,弘德胜自动化 液晶模组专用设备 贴合脱泡邦定 贴膜撕膜 精密点胶,产品特性：液晶模组贴合邦定生产/维修; 加工定制 是; 自动化程度 全自动/半自动（可定制）; 工作气压 0.4-0.8MPA; 机器重量 200-800KG(kg)。,https://b2b.baidu.com/land?id=d444c345dd595a2ab131601f3b98b2fb10,服装加工设备,点胶机,深圳市弘德胜自动化设备有限公司,100.00,人民币:元,广东省,深圳市,熊先生,hdsa@hdsmade.com,13923778009,2025-07-23,1.0,台,广东省深圳市宝安区白石厦新塘工业园四栋二楼,2026-07-28 15:09:27,2026-08-04 11:02:28
18391,灯具密封专用涂胶机 聚氨酯双组份密封涂胶发泡设备 凯伟集团,产品特性：5.5KW; 空气源 ≥6bar; 吐出量 2.5ml; 自动化程度 全自动; 用途 产品密封涂胶。,https://b2b.baidu.com/land?id=ecf96aad7d82c70f415d21d0edbbc1d710,服装加工设备,点胶机,上海凯伟智能科技（集团）有限公司,19.80,人民币:元,上海市,上海市,吴女士,wudongmiao@kaiwei-sh.com,13761986986,2025-07-23,1.0,台,上海市青浦区8090青年创业基地赵巷园B618,2026-07-28 15:09:27,2026-08-04 11:02:28
18392,全自动针筒点胶机 单机即可操作 不拉丝 不滴漏,产品特性：标准 CE认证; 最大移动速度 1000mm/s; 编程方式 在线视觉编程; 电源 110-250VAC 50/60hz; 胶阀数量 标配1个，可定制多个，。,https://b2b.baidu.com/land?id=7574a2ef6e668c74d95f4263abb4ffa710,服装加工设备,点胶机,中科创客（深圳）智能工业设备研发有限公司,8888.00,人民币:元,广东省,深圳市,包先生,465625969@qq.com,18688825984,2025-07-23,1.0,台,广东省深圳市龙岗区富民工业区37栋一楼,2026-07-28 15:09:27,2026-08-04 11:02:28
18393,麦行机械 PP膜 出口绣花线套标机 热收缩图片 自动瓶口套膜收缩一体机,产品特性：支持加工定制 是; 包装材料 pp膜; 包装速度 0-100; 功率 1000W; 型号 MH-T100,https://b2b.baidu.com/land?id=15edc92ad40d6b4db67f57e011aa3cb710,服装加工设备,绣花机,上海麦行机械有限公司,6.88,人民币:元,,,陈经理,1522043820@qq.com,18016046163,2025-07-23,1.0,台,南亭公路4555号南亭公路4555号,2026-07-28 15:09:27,2026-08-04 11:02:28
18394,感光变色纱线 遇光变色电脑绣花线 十字绣光变线感光变色缝纫线,产品特性：变色; 是否进口 否; 用途范围 鞋类; 是否危险化学品 否; 产地 东莞,https://b2b.baidu.com/land?id=165b54149cd339dc6cee07cc7888d30f10,服装加工设备,绣花机,东莞市变色化工科技有限公司,260.00,人民币:元,,,,,,2025-07-23,1.0,千克,,2026-07-28 15:09:27,2026-08-04 11:02:28
18396,新款短袖工作服 青少年翻领绣花Polo衫 上班通勤必备,"产品特性：种类 棉类混纺; 尺码 S,M,L,XL,2XL,3XL,4XL; 适用场景 商务工作; 主面料成分 聚酯纤维; 领口形状 翻领",https://b2b.baidu.com/land?id=4025e0b0b17a7fe4137068172ff5733710,服装加工设备,绣花机,重庆维妮妮商贸有限公司,27.00,人民币:元,,,钟经理,1572566614@qq.com,13883445684,2025-07-23,1.0,件,渝中区朝天门金禾丽都,2026-07-28 15:09:27,2026-08-04 11:02:28
18397,LFR50/5-6非标U槽 精密导轨双列滚轮轴承 绣花机专用,产品特性：支持加工定制 是; 型号 LFR50/5-6; 价格 面议; 运输 货运，快递; 材质 军工钢。,https://b2b.baidu.com/land?id=47236e3305784ea8b90a0356b753741910,服装加工设备,绣花机,山东鑫泰扬精密轴承有限公司,5.50,人民币:元,山东济南市,山东济南市,夏经理,18865938383@163.com,18865938383,2025-07-23,1.0,套,山东济南市,2026-07-28 15:09:27,2026-08-04 11:02:28
18398,减震台座 空气弹簧减震器 风机水泵空调绣花机冷却塔隔振器厂家,产品特性：进口 否; 类别 弹簧式减振器; 产地 苏州; 功能用途 减振降噪; 型号 齐全,https://b2b.baidu.com/land?id=5721f3a4bf9dd1943e24f8e94dc7cac710,服装加工设备,绣花机,吴江市金诺通风减震设备厂,35.00,人民币:元,,,,,,2025-07-23,1.0,个,,2026-07-28 15:09:27,2026-08-04 11:02:28
18399,兄弟brother PR670e全自动电脑商用绣花机6针,产品特性：100; 用途 刺绣; 针数 6; 种类 刺绣类; 型号 PR670e。,https://b2b.baidu.com/land?id=68ec39c5e8a97500405c1129dc3eec0e10,服装加工设备,绣花机,广州市艾途科贸易有限公司,4.50,人民币:元,广东省,广州市,王瑾晓,659922473@qq.com,13128889637,2025-07-23,1.0,台,广东省广州市番禺区陈边制衣城,2026-07-28 15:09:27,2026-08-04 11:02:28
18400,JGF橡胶减震器 风机减振器 用于水泵空调变压器绣花机柴油机等设备,产品特性：进口 否; 重量 3kg; 类别 减震器; 适用范围 风机 水泵 压缩机; 产地 河北。,https://b2b.baidu.com/land?id=2d44b0aaddae9e3fe3cada8d013add1d10,服装加工设备,绣花机,泊头市胜辉减震器制造有限公司,5.00,人民币:元,河北省,沧州市,付经理,932013380@qq.com,13930705211,2025-07-23,1.0,个,河北省沧州市泊头市大卢屯村胜辉减震器,2026-07-28 15:09:27,2026-08-04 11:02:28
18401,绣花机标牌设备不锈钢铝合金铭牌丝印标牌蚀刻加工,产品特性：支持加工定制 是; 是否支持加印LOGO 是; 是否进口 否; 包装规格 500; 材质 不锈钢。,https://b2b.baidu.com/land?id=f0fb7e59b1687356a4ec95029062295510,服装加工设备,绣花机,佛山市秋枫标牌有限公司,2.00,人民币:元,广东省,佛山市,黄松云,512747155@qq.com,13724670954,2025-07-23,100.0,件,广东省佛山市禅城区南庄镇罗格永光工业区1号,2026-07-28 15:09:27,2026-08-04 11:02:28
18402,达美/天鸟牌刺绣机 高速电脑绣花机厂家 精度高稳定性强,产品特性：环境 服装家纺汽车家具箱包; 特色 精度高稳定性强; 颜色 白色或定制; 加工定制 是; 产地 江苏南京。,https://b2b.baidu.com/land?id=0c10a99adebdfb98d3e5eee70901fd0210,服装加工设备,绣花机,迈垚科技（南京）有限公司,8.00,人民币:元,江苏省,南京市,范先生,dyfan365@126.com,15895960095,2025-07-23,1.0,台,江苏省南京市浦口区南京汇文创意产业园,2026-07-28 15:09:27,2026-08-04 11:02:28
18403,金盛力高粘双面胶油胶高温粘粘胶布易撕透明胶绣花棉纸胶带大量,产品特性：1020---1240; 特点 表面可书写; 胶系 油胶; 颜色 白色; 撕断方式 易撕/可截断、横断、直断。,https://b2b.baidu.com/land?id=aff4047b0d2cb76789d9df5bf7434b9310,服装加工设备,绣花机,昆山金盛胶粘制品有限公司,8.50,人民币:元,江苏省,苏州市,丁锐,1124723900@QQ.COM,15098052545,2025-07-23,1.0,件起,江苏省苏州市昆山市昆山金盛胶粘制品有限公司4号楼五楼,2026-07-28 15:09:27,2026-08-04 11:02:28
18404,加工定制电脑绣花章英文字母毛巾绣 空立体绣厂家,产品特性：电脑绣花; 材质 毛巾绣; 适用范围 服装; 图案 动物; 形状 动物,https://b2b.baidu.com/land?id=6ee09b2d9466277a1bbc3265c481b2f210,服装加工设备,绣花机,晋江世艺纺织有限公司,0.30,人民币:元,,,黄先生,376495749@qq.com,18016606900,2025-07-23,50.0,个,万里大道278号三楼,2026-07-28 15:09:27,2026-08-04 11:02:28
18405,厂家布料绣花章现货耐干洗系列中温圆形TPU热熔胶膜,产品特性：透明; 保质期 365; 固化方式 常温固化; 产品档次 A档; 有效物质≥ 99.99（％）,https://b2b.baidu.com/land?id=74081cc73401ca984799b4abde89c08810,服装加工设备,绣花机,江苏和和新材料股份有限公司上海分公司,8.00,人民币:元,,,,,,2025-07-23,1.0,件起,,2026-07-28 15:09:27,2026-08-04 11:02:28
18406,合康辅料 立体特殊刺绣布贴定制 字母毛巾绣花标制作 货期准时,产品特性：按需定制mm; 型号 1324568; 加工定制 是; 颜色 可做12色; 总长 定制。,https://b2b.baidu.com/land?id=fe9cc8a6c8be3bb8f73412189d49963610,服装加工设备,绣花机,东莞市合康服装辅料有限公司,0.35,人民币:元,东莞市,东莞市,尹夏仙,1216619373@qq.com,18046980039,2025-07-23,500.0,个,东莞市常平镇苏坑埔田河西乐园路,2026-07-28 15:09:27,2026-08-04 11:02:28
18407,文字刺绣吊牌挂件 文创绣花钥匙扣 双面刺绣商标织唛DIY个性刺绣标,产品特性：钥匙扣挂饰; 印刷工艺 锁边章; 产地 重庆; 可销售地 全国; 风格 民族,https://b2b.baidu.com/land?id=f5c9bf31370590269f91cf8415f5e83110,服装加工设备,绣花机,重庆市恒昌服饰有限公司,0.30,人民币:元,,,殷良勇,751067969@qq.com,18223069952,2025-07-23,1.0,个,凤凰大道576号,2026-07-28 15:09:27,2026-08-04 11:02:28
18408,帆布袋绣花衣服布卡通毛绒手机壳刺绣布贴可爱自粘小白兔补丁,"产品特性：支持加工定制 是; 规格 100mm; 尺寸 80cm; 成分及含量 涤纶; 适用季节 春季,夏季,秋季,冬季。",https://b2b.baidu.com/land?id=7f5c354c575311705f4b7decf77bf55a10,服装加工设备,绣花机,佛山市诚艺电脑绣花有限公司,3.00,人民币:元,广东省,佛山市,黄学智,353381124@qq.com,13113761109,2025-07-23,100.0,个,广东省佛山市南海区佛山市南海区桂城诚艺电脑绣花厂18号,2026-07-28 15:09:27,2026-08-04 11:02:28
